25
22
9
15
66
23,25,22,0
9,25,72,0
9,175,72,0
9,325,72,0
9,475,72,0
9,625,72,0
9,725,172,0
9,575,172,0
9,425,172,0
9,275,172,0
9,125,172,0
9,25,272,0
9,175,272,0
9,325,272,0
9,475,272,0
9,625,272,0
9,725,372,0
9,575,372,0
9,425,372,0
9,275,372,0
9,125,372,0
1,375,122,0
1,675,322,0
1,225,222,0
1,525,22,0
0,175,22,0
0,75,172,0
0,75,72,0
0,125,72,0
0,225,72,0
0,275,72,0
0,375,72,0
0,425,72,0
0,575,72,0
0,675,72,0
0,725,72,0
0,25,372,0
0,75,372,0
0,175,372,0
0,225,372,0
0,325,372,0
0,375,372,0
0,475,372,0
0,525,372,0
0,625,372,0
0,675,372,0
0,175,172,0
0,225,172,0
0,325,172,0
0,375,172,0
0,475,172,0
0,525,172,0
0,625,172,0
0,675,172,0
0,75,272,0
0,125,272,0
0,225,272,0
0,275,272,0
0,375,272,0
0,425,272,0
0,525,272,0
0,575,272,0
0,675,272,0
0,725,272,0
0,25,172,0
0,525,72,0
1,325,422,0
