25
22
9
15
48
23,175,222,0
0,75,72,0
0,75,122,0
0,75,172,0
0,75,222,21
0,75,272,0
0,75,322,0
0,75,372,0
0,125,372,22
0,175,372,0
0,225,372,0
0,275,372,0
0,325,372,20
0,375,372,20
0,425,372,0
0,475,372,20
0,525,372,0
0,575,372,0
0,625,372,0
0,675,372,0
0,675,322,0
0,675,272,0
0,675,222,20
0,675,172,20
0,675,72,19
0,625,72,0
0,575,72,0
0,525,72,0
0,475,72,20
0,425,72,0
0,375,72,0
0,325,72,0
0,275,72,21
0,225,72,0
0,175,72,0
0,125,72,20
0,325,222,0
0,375,222,21
0,425,222,0
0,475,222,22
0,275,222,19
0,525,222,0
0,225,222,0
0,675,122,0
1,425,22,0
1,675,422,0
1,25,172,0
1,375,122,0
1,375,272,0
